
196.92 0.39 0.08 -0.27
197.03 0.40 0.08 -0.27
197.13 0.41 0.08 -0.26
197.23 0.40 0.08 -0.28
197.34 0.40 0.09 -0.27
197.44 0.41 0.08 -0.29
197.54 0.41 0.08 -0.28
197.65 0.41 0.07 -0.28
197.75 0.41 0.07 -0.26
197.86 0.42 0.06 -0.26
197.96 0.40 0.08 -0.27
198.06 0.40 0.09 -0.26
198.17 0.40 0.09 -0.26
198.27 0.40 0.08 -0.26
198.37 0.39 0.09 -0.24
198.48 0.39 0.10 -0.23
198.58 0.39 0.07 -0.22
198.69 0.39 0.06 -0.21
198.79 0.39 0.07 -0.19
198.89 0.38 0.07 -0.19
199.00 0.38 0.08 -0.17
199.10 0.39 0.09 -0.17
199.20 0.39 0.09 -0.16
199.31 0.38 0.08 -0.16
199.41 0.39 0.09 -0.15
199.51 0.39 0.09 -0.16
199.62 0.40 0.10 -0.15
199.72 0.40 0.10 -0.14
199.83 0.40 0.09 -0.14
199.93 0.41 0.09 -0.14
200.03 0.41 0.10 -0.15
200.14 0.41 0.10 -0.15
200.24 0.41 0.11 -0.17
200.34 0.41 0.11 -0.18
200.45 0.39 0.13 -0.18
200.55 0.39 0.11 -0.19
200.66 0.37 0.12 -0.20
200.76 0.36 0.11 -0.19
200.86 0.37 0.12 -0.19
200.97 0.38 0.13 -0.19
201.07 0.37 0.13 -0.17
201.17 0.37 0.12 -0.18
201.28 0.37 0.11 -0.18
201.38 0.38 0.10 -0.19
201.49 0.38 0.11 -0.19
201.59 0.36 0.11 -0.18
201.69 0.36 0.11 -0.20
201.80 0.36 0.10 -0.18
201.90 0.36 0.10 -0.18
202.00 0.35 0.09 -0.17
202.11 0.35 0.08 -0.15
202.21 0.35 0.09 -0.14
202.32 0.34 0.10 -0.15
202.42 0.34 0.10 -0.15
202.52 0.35 0.10 -0.15
202.63 0.34 0.10 -0.13
202.73 0.35 0.10 -0.11
202.83 0.35 0.11 -0.10
202.94 0.36 0.11 -0.08
203.04 0.37 0.10 -0.07
203.14 0.35 0.09 -0.06
203.25 0.36 0.10 -0.04
203.35 0.36 0.11 -0.02
203.46 0.36 0.11 0.01
203.56 0.36 0.11 0.01
203.66 0.36 0.10 0.02
203.77 0.37 0.11 0.03
203.87 0.38 0.11 0.03
203.97 0.38 0.12 0.06
204.08 0.40 0.13 0.08
204.18 0.40 0.13 0.10
204.29 0.40 0.15 0.12
204.39 0.39 0.16 0.13
204.49 0.40 0.16 0.14
204.60 0.40 0.16 0.15
204.70 0.40 0.16 0.15
204.80 0.41 0.16 0.14
204.91 0.42 0.15 0.14
205.01 0.42 0.17 0.13
205.11 0.41 0.16 0.12
205.22 0.42 0.16 0.12
205.32 0.43 0.16 0.12
205.43 0.43 0.17 0.11
205.53 0.43 0.17 0.11
205.63 0.44 0.17 0.09
205.74 0.43 0.17 0.07
205.84 0.44 0.17 0.06
205.94 0.45 0.16 0.07
206.05 0.45 0.17 0.06
206.15 0.45 0.17 0.07
206.26 0.46 0.17 0.07
206.36 0.45 0.16 0.05
206.46 0.46 0.15 0.03
206.57 0.47 0.14 0.03
206.67 0.47 0.14 0.04
206.77 0.46 0.16 0.04
206.88 0.47 0.17 0.04
206.98 0.46 0.16 0.05
207.09 0.46 0.16 0.05
207.19 0.46 0.15 0.07
207.29 0.45 0.15 0.07
207.40 0.44 0.14 0.07
207.50 0.43 0.15 0.05
207.60 0.44 0.16 0.06
207.71 0.45 0.15 0.07
207.81 0.45 0.17 0.08
207.91 0.46 0.18 0.10
208.02 0.45 0.16 0.09
208.12 0.46 0.16 0.11
208.23 0.46 0.16 0.12
208.33 0.46 0.15 0.14
208.43 0.45 0.16 0.16
208.54 0.44 0.16 0.17
208.64 0.44 0.16 0.18
208.74 0.43 0.15 0.17
208.85 0.45 0.14 0.18
208.95 0.45 0.16 0.18
209.06 0.44 0.16 0.19
209.16 0.43 0.16 0.19
209.26 0.44 0.16 0.20
209.37 0.43 0.15 0.21
209.47 0.42 0.16 0.22
209.57 0.43 0.16 0.23
209.68 0.43 0.16 0.23
209.78 0.42 0.16 0.23
209.88 0.40 0.17 0.23
209.99 0.40 0.16 0.23
210.09 0.39 0.16 0.22
210.20 0.38 0.17 0.22
210.30 0.40 0.17 0.23
210.40 0.41 0.17 0.22
210.51 0.43 0.17 0.22
210.61 0.44 0.18 0.21
210.71 0.44 0.18 0.20
210.82 0.43 0.19 0.19
210.92 0.45 0.19 0.18
211.03 0.45 0.18 0.17
211.13 0.46 0.18 0.16
211.23 0.45 0.18 0.16
211.34 0.45 0.18 0.16
211.44 0.45 0.19 0.15
211.54 0.44 0.18 0.17
211.65 0.44 0.19 0.17
211.75 0.43 0.20 0.17
211.86 0.44 0.19 0.17
211.96 0.42 0.19 0.17
212.06 0.44 0.19 0.16
212.17 0.43 0.19 0.16
212.27 0.44 0.21 0.19
212.37 0.43 0.20 0.19
212.48 0.44 0.21 0.20
212.58 0.44 0.22 0.22
212.68 0.43 0.22 0.24
212.79 0.43 0.23 0.26
212.89 0.42 0.24 0.28
213.00 0.41 0.26 0.29
213.10 0.43 0.27 0.28
213.20 0.43 0.28 0.29
213.31 0.44 0.27 0.30
213.41 0.45 0.25 0.31
213.51 0.45 0.25 0.32
213.62 0.46 0.23 0.32
213.72 0.46 0.21 0.32
213.83 0.46 0.21 0.31
213.93 0.46 0.22 0.29
214.03 0.46 0.23 0.30
214.14 0.47 0.23 0.28
214.24 0.46 0.24 0.27
214.34 0.45 0.24 0.26
214.45 0.44 0.24 0.27
214.55 0.45 0.23 0.26
214.66 0.44 0.26 0.26
214.76 0.45 0.25 0.24
214.86 0.44 0.26 0.26
214.97 0.44 0.25 0.23
215.07 0.44 0.25 0.22
215.17 0.44 0.25 0.22
215.28 0.45 0.25 0.23
215.38 0.45 0.24 0.22
215.48 0.45 0.25 0.22
215.59 0.44 0.24 0.21
215.69 0.44 0.24 0.20
215.80 0.45 0.22 0.21
215.90 0.45 0.21 0.22
216.00 0.45 0.22 0.22
216.11 0.47 0.21 0.23
216.21 0.47 0.22 0.23
216.31 0.47 0.22 0.23
216.42 0.46 0.20 0.24
216.52 0.46 0.18 0.26
216.63 0.45 0.19 0.25
216.73 0.44 0.18 0.25
216.83 0.44 0.18 0.26
216.94 0.44 0.20 0.25
217.04 0.43 0.19 0.26
217.14 0.43 0.20 0.24
217.25 0.43 0.19 0.25
217.35 0.42 0.19 0.27
217.45 0.42 0.18 0.26
217.56 0.44 0.18 0.27
217.66 0.45 0.18 0.27
217.77 0.45 0.17 0.27
217.87 0.46 0.16 0.25
217.97 0.45 0.18 0.24
218.08 0.47 0.18 0.24
218.18 0.47 0.20 0.24
218.28 0.47 0.21 0.23
218.39 0.46 0.22 0.23
218.49 0.45 0.22 0.23
218.60 0.46 0.22 0.24
218.70 0.45 0.22 0.24
218.80 0.46 0.22 0.25
218.91 0.45 0.21 0.26
219.01 0.45 0.21 0.25
219.11 0.44 0.23 0.26
219.22 0.44 0.24 0.25
219.32 0.44 0.26 0.23
219.43 0.43 0.28 0.22
219.53 0.43 0.27 0.21
219.63 0.43 0.27 0.20
219.74 0.44 0.27 0.19
219.84 0.45 0.28 0.17
219.94 0.45 0.28 0.16
220.05 0.45 0.26 0.15
220.15 0.44 0.26 0.16
220.25 0.44 0.25 0.17
220.36 0.45 0.26 0.17
220.46 0.46 0.26 0.17
220.57 0.46 0.27 0.17
220.67 0.44 0.28 0.18
220.77 0.43 0.29 0.16
220.88 0.43 0.29 0.17
220.98 0.42 0.29 0.18
221.08 0.42 0.29 0.18
221.19 0.41 0.31 0.18
221.29 0.40 0.31 0.19
221.40 0.39 0.29 0.19
221.50 0.39 0.28 0.19
221.60 0.40 0.27 0.20
221.71 0.40 0.27 0.20
221.81 0.39 0.25 0.22
221.91 0.43 0.30 0.21
222.02 0.42 0.30 0.23
222.12 0.41 0.29 0.23
222.23 0.40 0.27 0.25
222.33 0.40 0.30 0.26
222.43 0.40 0.31 0.25
222.54 0.39 0.29 0.27
222.64 0.40 0.29 0.26
222.74 0.40 0.30 0.27
222.85 0.39 0.29 0.27
222.95 0.39 0.29 0.26
223.05 0.39 0.28 0.25
223.16 0.37 0.27 0.24
223.26 0.37 0.26 0.22
223.37 0.37 0.26 0.20
223.47 0.37 0.24 0.20
223.57 0.39 0.23 0.18
223.68 0.35 0.24 0.17
223.78 0.30 0.22 0.15
223.88 0.24 0.22 0.14
223.99 0.23 0.18 0.11
224.09 0.22 0.18 0.12
224.20 0.23 0.18 0.12
224.30 0.23 0.19 0.11
224.40 0.25 0.20 0.11
224.51 0.25 0.22 0.12
224.61 0.24 0.23 0.10
224.71 0.25 0.23 0.11
224.82 0.25 0.23 0.10
224.92 0.25 0.22 0.11
225.03 0.25 0.23 0.12
225.13 0.26 0.24 0.13
225.23 0.28 0.23 0.14
225.34 0.28 0.23 0.15
225.44 0.30 0.23 0.14
225.54 0.29 0.22 0.13
225.65 0.27 0.24 0.15
225.75 0.26 0.23 0.15
225.85 0.25 0.22 0.16
225.96 0.24 0.21 0.16
226.06 0.24 0.22 0.14
226.17 0.25 0.23 0.16
226.27 0.24 0.23 0.17
226.37 0.25 0.24 0.17
226.48 0.26 0.24 0.16
226.58 0.25 0.23 0.17
226.68 0.26 0.24 0.18
226.79 0.27 0.23 0.17
226.89 0.28 0.25 0.18
227.00 0.28 0.25 0.16
227.10 0.28 0.24 0.16
227.20 0.28 0.25 0.16
227.31 0.28 0.26 0.14
227.41 0.29 0.25 0.15
227.51 0.29 0.23 0.16
227.62 0.29 0.22 0.15
227.72 0.29 0.22 0.14
227.82 0.30 0.21 0.13
227.93 0.30 0.21 0.14
228.03 0.30 0.21 0.14
228.14 0.29 0.21 0.14
228.24 0.28 0.20 0.13
228.34 0.28 0.23 0.13
228.45 0.29 0.22 0.11
228.55 0.29 0.24 0.10
228.65 0.27 0.23 0.10
228.76 0.26 0.23 0.10
228.86 0.27 0.24 0.10
228.97 0.27 0.24 0.09
229.07 0.27 0.23 0.08
229.17 0.28 0.24 0.08
229.28 0.28 0.26 0.08
229.38 0.30 0.25 0.08
229.48 0.30 0.26 0.09
229.59 0.31 0.25 0.10
229.69 0.29 0.24 0.11
229.80 0.30 0.23 0.10
229.90 0.29 0.24 0.11
230.00 0.29 0.24 0.11
230.11 0.29 0.23 0.10
230.21 0.29 0.23 0.11
230.31 0.30 0.25 0.14
230.42 0.30 0.24 0.14
230.52 0.29 0.24 0.14
230.62 0.30 0.24 0.15
230.73 0.31 0.26 0.18
230.83 0.30 0.25 0.17
230.94 0.31 0.24 0.18
231.04 0.32 0.26 0.19
231.14 0.33 0.27 0.19
231.25 0.35 0.27 0.20
231.35 0.35 0.28 0.21
231.45 0.33 0.28 0.21
231.56 0.34 0.30 0.19
231.66 0.34 0.30 0.18
231.77 0.35 0.31 0.17
231.87 0.34 0.31 0.16
231.97 0.34 0.31 0.17
232.08 0.33 0.30 0.17
232.18 0.33 0.29 0.16
232.28 0.33 0.27 0.17
232.39 0.32 0.27 0.17
232.49 0.32 0.27 0.17
232.60 0.32 0.29 0.16
232.70 0.32 0.29 0.16
232.80 0.31 0.29 0.15
232.91 0.31 0.30 0.13
233.01 0.32 0.28 0.12
233.11 0.31 0.28 0.11
233.22 0.32 0.27 0.12
233.32 0.32 0.27 0.10
233.42 0.33 0.26 0.09
233.53 0.32 0.25 0.10
233.63 0.32 0.26 0.08
233.74 0.32 0.26 0.06
233.84 0.33 0.27 0.06
233.94 0.32 0.27 0.05
234.05 0.32 0.27 0.05
234.15 0.32 0.27 0.06
234.25 0.32 0.28 0.09
234.36 0.32 0.29 0.08
234.46 0.33 0.28 0.09
234.57 0.34 0.28 0.12
234.67 0.35 0.29 0.14
234.77 0.36 0.29 0.15
234.88 0.36 0.29 0.16
234.98 0.37 0.30 0.17
235.08 0.37 0.29 0.17
235.19 0.37 0.28 0.16
235.29 0.38 0.27 0.18
235.39 0.39 0.28 0.18
235.50 0.38 0.28 0.21
235.60 0.39 0.29 0.23
235.71 0.37 0.29 0.22
235.81 0.38 0.30 0.23
235.91 0.40 0.30 0.24
236.02 0.41 0.30 0.24
236.12 0.41 0.30 0.26
236.22 0.41 0.31 0.27
236.33 0.42 0.3
